poll	workload	req_delay	req_min	req_max	rep_delay	rep_min	rep_max
2520	11	207.765	186.018	230.384	0.006	0.004	0.024
2540	11	209.005	186.632	236.428	0.005	0.004	0.017
2560	11	206.728	185.481	235.891	0.008	0.004	0.034
2580	11	190.701	173.463	210.119	0.008	0.004	0.038
2600	11	188.338	171.226	208.162	0.006	0.004	0.017
2620	11	189.458	168.618	209.371	0.004	0.004	0.004
2640	11	194.036	173.641	218.049	0.004	0.004	0.004
2660	11	193.560	173.947	216.277	0.004	0.004	0.004
2680	11	198.830	177.569	220.683	0.006	0.004	0.023
2700	11	200.949	178.015	226.295	0.004	0.004	0.004
2720	11	201.809	178.346	227.452	0.004	0.004	0.004
2740	11	205.239	183.899	233.774	0.004	0.004	0.004
2760	11	207.581	186.040	237.130	0.010	0.004	0.053
2780	11	206.346	184.444	235.072	0.005	0.004	0.015
2800	11	210.831	190.185	237.140	0.004	0.004	0.004
2820	11	211.379	190.069	235.391	0.004	0.004	0.007
2840	11	212.486	187.498	245.038	0.004	0.004	0.006
2860	11	214.384	190.053	247.432	0.006	0.004	0.020
2880	11	216.025	193.624	251.666	0.004	0.004	0.004
2900	11	217.759	196.291	255.298	0.004	0.004	0.004
2920	11	219.925	199.092	258.929	0.004	0.004	0.004
2940	11	221.611	201.893	259.937	0.004	0.004	0.004
2960	11	217.454	199.484	254.493	0.006	0.004	0.018
2980	11	222.150	200.845	262.404	0.007	0.004	0.026
3000	11	225.114	203.331	269.847	0.006	0.004	0.021
3020	11	227.479	205.612	269.711	0.009	0.004	0.038
3040	11	225.264	202.503	267.718	0.009	0.004	0.043
3060	11	226.774	202.233	268.487	0.005	0.004	0.010
3080	11	227.855	203.958	267.404	0.004	0.004	0.004
3100	11	227.120	198.997	268.968	0.004	0.004	0.004
3120	11	230.202	205.510	270.078	0.005	0.004	0.015
3140	11	235.158	211.037	275.185	0.006	0.004	0.017
3160	11	237.232	209.799	276.301	0.008	0.004	0.043
3180	11	236.258	207.732	276.838	0.005	0.004	0.015
3200	11	237.902	210.410	277.336	0.007	0.004	0.030
3220	11	234.582	197.257	278.816	0.004	0.004	0.004
3240	11	238.717	201.117	284.740	0.004	0.004	0.004
3260	11	237.923	209.010	279.979	0.004	0.004	0.004
3280	11	242.125	213.522	289.681	0.006	0.004	0.018
3300	11	240.894	220.309	286.659	0.008	0.004	0.032
3320	11	242.416	216.043	288.652	0.004	0.004	0.004
3340	11	246.557	206.624	297.368	0.007	0.004	0.025
3360	11	250.142	224.837	297.179	0.008	0.004	0.036
3380	11	240.350	213.685	289.056	0.005	0.004	0.015
3400	11	245.486	223.704	290.094	0.013	0.004	0.045
3420	11	244.324	217.480	291.698	0.004	0.004	0.004
3440	11	248.652	225.107	296.342	0.012	0.004	0.054
3460	11	252.742	230.837	305.233	0.005	0.004	0.010
3480	11	265.934	227.726	338.621	0.007	0.004	0.034
3500	11	258.210	235.839	307.268	0.004	0.004	0.004
3520	11	258.490	239.380	309.377	0.007	0.004	0.029
3540	11	261.105	243.902	311.697	0.007	0.004	0.026
3560	11	262.032	242.138	311.251	0.006	0.004	0.020
3580	11	263.509	240.203	314.300	0.011	0.004	0.064
3600	11	260.440	227.183	313.926	0.004	0.004	0.004
3620	11	262.181	229.394	316.970	0.004	0.004	0.004
3640	11	262.203	227.825	322.461	0.004	0.004	0.004
3660	11	261.974	221.533	325.505	0.004	0.004	0.004
3680	11	265.878	238.001	324.495	0.005	0.004	0.012
3700	11	283.832	242.738	355.531	0.010	0.004	0.034
3720	11	265.352	241.397	325.116	0.007	0.004	0.026
3740	11	269.565	239.339	336.540	0.007	0.004	0.028
3760	11	269.722	239.065	336.583	0.005	0.004	0.015
3780	11	271.258	240.624	339.477	0.004	0.004	0.004
3800	11	271.779	240.695	341.649	0.004	0.004	0.004
3820	11	269.864	236.057	343.799	0.004	0.004	0.004
3840	11	271.616	235.005	338.018	0.006	0.004	0.022
3860	11	276.673	242.882	351.452	0.006	0.004	0.020
3880	11	273.467	232.451	352.341	0.006	0.004	0.020
3900	11	275.249	239.254	344.928	0.009	0.004	0.044
3920	11	276.735	236.421	354.697	0.009	0.004	0.046
3940	11	277.956	242.833	352.660	0.006	0.004	0.020
3960	11	277.430	246.733	352.270	0.005	0.004	0.010
3980	11	279.446	247.572	346.824	0.009	0.004	0.046
4000	11	280.610	252.263	355.450	0.004	0.004	0.004
4020	11	281.659	253.653	357.712	0.009	0.004	0.047
4040	11	285.970	256.824	366.293	0.005	0.004	0.016
4060	11	281.840	252.598	361.514	0.006	0.004	0.020
4080	11	281.717	247.413	360.538	0.009	0.004	0.047
4100	11	293.962	258.518	370.933	0.004	0.004	0.004
4120	11	292.770	251.689	389.512	0.015	0.004	0.091
4140	11	290.917	265.277	367.495	0.005	0.004	0.011
4160	11	293.838	260.644	375.585	0.004	0.004	0.004
4180	11	286.801	249.660	366.456	0.009	0.004	0.047
4200	11	288.656	258.656	369.350	0.010	0.004	0.032
4220	11	289.443	259.844	368.126	0.007	0.004	0.014
4240	11	287.885	247.415	363.909	0.004	0.004	0.004
4260	11	284.242	243.546	363.733	0.004	0.004	0.004
4280	11	284.648	245.255	366.410	0.004	0.004	0.004
4300	11	285.178	247.063	369.086	0.004	0.004	0.004
4320	11	284.210	240.243	367.244	0.004	0.004	0.004
4340	11	285.064	241.991	369.890	0.004	0.004	0.004
4360	11	287.111	243.740	372.536	0.004	0.004	0.004
4380	11	287.806	245.488	375.181	0.004	0.004	0.004
4400	11	288.963	247.237	377.827	0.004	0.004	0.004
4420	11	289.513	248.985	380.473	0.004	0.004	0.004
4440	11	291.037	250.734	378.632	0.004	0.004	0.004
4460	11	291.781	252.482	381.248	0.004	0.004	0.004
4480	11	293.075	254.231	383.864	0.004	0.004	0.004
4500	11	290.676	252.290	380.770	0.004	0.004	0.004
4520	11	294.093	257.728	384.533	0.004	0.004	0.004
4540	11	295.129	254.568	387.506	0.004	0.004	0.004
4560	11	296.241	261.225	389.707	0.004	0.004	0.004
4580	11	296.958	259.133	387.646	0.004	0.004	0.004
4600	11	297.980	260.854	390.204	0.004	0.004	0.004
4620	11	298.805	262.576	392.761	0.004	0.004	0.004
4640	11	300.236	264.298	390.611	0.004	0.004	0.004
4660	11	294.847	258.224	383.794	0.007	0.004	0.030
4680	11	302.754	265.723	397.178	0.005	0.004	0.014
4700	11	309.753	274.414	398.717	0.006	0.004	0.025
4720	11	310.088	273.591	400.093	0.010	0.004	0.040
4740	11	307.301	274.672	401.460	0.008	0.004	0.039
4760	11	320.071	273.464	409.226	0.009	0.004	0.046
4780	11	311.046	271.600	404.812	0.007	0.004	0.032
4800	11	312.649	271.791	403.825	0.007	0.004	0.030
4820	11	313.568	277.004	409.820	0.010	0.004	0.035
4840	11	312.575	271.072	407.619	0.012	0.004	0.066
4860	11	314.662	272.718	410.096	0.009	0.004	0.032
4880	11	313.853	276.986	410.680	0.004	0.004	0.004
4900	11	311.497	272.003	406.349	0.004	0.004	0.004
4920	11	326.549	285.149	420.192	0.007	0.004	0.034
4940	11	322.671	278.297	415.432	0.004	0.004	0.004
4960	11	326.538	289.745	419.960	0.007	0.004	0.027
4980	11	322.931	282.658	416.304	0.008	0.004	0.039
5000	11	326.970	286.521	414.231	0.010	0.004	0.058
5020	11	324.829	284.720	420.628	0.004	0.004	0.004
5040	11	324.733	286.357	412.225	0.004	0.004	0.004
5060	11	325.156	287.994	408.811	0.004	0.004	0.004
5080	11	326.332	289.632	405.099	0.004	0.004	0.004
5100	11	325.824	284.020	407.384	0.004	0.004	0.004
5120	11	324.787	274.667	409.669	0.004	0.004	0.004
5140	11	325.899	276.198	405.643	0.004	0.004	0.004
5160	11	327.709	277.728	407.893	0.004	0.004	0.004
5180	11	326.430	279.258	410.144	0.004	0.004	0.004
5200	11	326.016	277.237	408.382	0.010	0.004	0.037
5220	11	329.140	282.701	414.793	0.004	0.004	0.004
5240	11	330.984	283.210	413.900	0.004	0.004	0.004
5260	11	327.739	285.379	405.730	0.004	0.004	0.004
5280	11	327.578	278.539	413.098	0.007	0.004	0.028
5300	11	326.532	279.504	410.087	0.004	0.004	0.004
5320	11	334.268	281.785	419.198	0.004	0.004	0.004
5340	11	329.197	283.004	414.930	0.004	0.004	0.004
5360	11	328.611	283.953	416.624	0.004	0.004	0.004
5380	11	330.331	285.436	418.803	0.004	0.004	0.004
5400	11	330.805	286.919	420.981	0.004	0.004	0.004
5420	11	332.519	288.402	423.160	0.004	0.004	0.004
5440	11	339.095	294.917	425.357	0.004	0.004	0.004
5460	11	336.569	294.371	429.503	0.007	0.004	0.034
5480	11	334.552	292.851	429.696	0.004	0.004	0.004
5500	11	334.158	294.334	424.990	0.004	0.004	0.004
5520	11	335.043	295.817	419.906	0.004	0.004	0.004
5540	11	336.726	297.300	422.014	0.004	0.004	0.004
5560	11	336.887	298.505	429.339	0.004	0.004	0.004
5580	11	337.902	300.266	418.548	0.004	0.004	0.004
5600	11	337.324	295.885	420.619	0.004	0.004	0.004
5620	11	336.904	299.017	418.756	0.008	0.004	0.026
5640	11	344.267	300.820	426.452	0.006	0.004	0.022
5660	11	338.107	297.223	426.831	0.004	0.004	0.004
5680	11	339.749	298.662	428.901	0.004	0.004	0.004
5700	11	340.200	303.711	425.652	0.012	0.004	0.065
5720	11	343.144	305.699	429.229	0.011	0.004	0.047
5740	11	338.839	295.658	419.124	0.004	0.004	0.004
5760	11	340.453	297.066	421.119	0.004	0.004	0.004
5780	11	340.169	298.474	423.113	0.004	0.004	0.004
5800	11	341.774	299.883	425.107	0.004	0.004	0.004
5820	11	338.818	285.504	418.340	0.004	0.004	0.004
5840	11	340.401	286.839	420.293	0.004	0.004	0.004
5860	11	341.027	288.174	422.246	0.004	0.004	0.004
5880	11	341.907	289.508	424.200	0.004	0.004	0.004
5900	11	341.386	290.843	426.153	0.004	0.004	0.004
5920	11	341.976	292.178	428.106	0.004	0.004	0.004
5940	11	343.319	298.042	417.739	0.004	0.004	0.004
5960	11	338.613	297.141	417.223	0.005	0.004	0.013
5980	11	344.024	291.341	421.280	0.004	0.004	0.004
20	13	11.083	0.918	26.251	1.318	0.157	3.763
40	13	5.102	1.698	16.367	1.097	0.017	6.694
60	13	3.829	1.904	12.420	0.078	0.010	0.196
80	13	0.092	0.050	0.155	0.009	0.004	0.019
100	13	0.139	0.088	0.186	0.097	0.026	0.173
120	13	0.166	0.065	0.288	0.035	0.004	0.112
140	13	0.082	0.076	0.088	0.006	0.004	0.014
160	13	0.093	0.087	0.100	0.007	0.004	0.014
180	13	0.107	0.093	0.119	0.006	0.004	0.019
200	13	0.119	0.109	0.130	0.008	0.004	0.030
220	13	0.133	0.122	0.146	0.005	0.004	0.008
240	13	0.147	0.134	0.164	0.005	0.004	0.007
260	13	0.174	0.144	0.205	0.010	0.004	0.036
280	13	0.180	0.160	0.194	0.005	0.004	0.009
300	13	0.414	0.182	0.617	0.007	0.004	0.017
320	13	0.239	0.195	0.289	0.004	0.004	0.006
340	13	0.229	0.194	0.251	0.005	0.004	0.011
360	13	0.241	0.214	0.276	0.004	0.004	0.005
380	13	0.309	0.256	0.374	0.005	0.004	0.012
400	13	0.277	0.231	0.310	0.008	0.004	0.024
420	13	0.308	0.268	0.357	0.006	0.004	0.016
440	13	0.316	0.275	0.378	0.005	0.004	0.006
460	13	0.348	0.305	0.406	0.005	0.004	0.014
480	13	0.355	0.292	0.407	0.004	0.004	0.005
500	13	0.387	0.330	0.442	0.005	0.004	0.006
520	13	0.416	0.372	0.466	0.007	0.004	0.027
540	13	0.457	0.409	0.500	0.007	0.004	0.022
560	13	0.883	0.600	1.130	0.005	0.004	0.012
580	13	0.499	0.440	0.564	0.004	0.004	0.004
600	13	0.565	0.504	0.625	0.004	0.004	0.006
620	13	0.591	0.498	0.666	0.004	0.004	0.007
640	13	0.651	0.570	0.736	0.005	0.004	0.008
660	13	0.695	0.610	0.796	0.006	0.004	0.012
680	13	0.709	0.591	0.827	0.007	0.004	0.025
700	13	0.736	0.626	0.843	0.006	0.004	0.013
720	13	0.809	0.648	0.971	0.006	0.004	0.016
740	13	0.867	0.711	0.990	0.006	0.004	0.020
760	13	0.987	0.840	1.108	0.006	0.004	0.015
780	13	1.117	0.965	1.266	0.007	0.004	0.024
800	13	1.082	0.934	1.252	0.007	0.004	0.015
820	13	1.294	1.127	1.466	0.006	0.004	0.018
840	13	1.232	1.067	1.426	0.008	0.004	0.040
860	13	1.389	1.164	1.531	0.007	0.004	0.019
880	13	1.679	1.442	1.843	0.006	0.004	0.014
900	13	1.859	1.672	2.007	0.007	0.004	0.023
920	13	2.149	1.914	2.353	0.007	0.004	0.028
940	13	2.109	1.904	2.277	0.006	0.004	0.013
960	13	2.580	2.348	2.795	0.006	0.004	0.017
980	13	2.866	2.630	3.073	0.005	0.004	0.014
1000	13	3.823	3.461	4.200	0.007	0.004	0.025
1020	13	4.353	3.840	4.827	0.007	0.004	0.018
1040	13	6.074	5.348	6.646	0.009	0.004	0.030
1060	13	7.273	6.337	7.818	0.004	0.004	0.006
1080	13	11.437	10.090	12.265	0.006	0.004	0.012
1100	13	18.853	16.725	20.291	0.006	0.004	0.018
1120	13	24.314	21.628	26.131	0.006	0.004	0.018
1140	13	26.362	23.690	28.245	0.005	0.004	0.009
1160	13	31.364	28.268	33.617	0.004	0.004	0.005
1180	13	37.514	34.359	40.145	0.006	0.004	0.019
1200	13	42.210	38.411	46.689	0.006	0.004	0.016
1220	13	48.830	43.606	53.228	0.006	0.004	0.015
1240	13	55.364	49.441	60.247	0.005	0.004	0.013
1260	13	57.447	51.556	62.108	0.006	0.004	0.014
1280	13	63.125	56.289	68.330	0.004	0.004	0.006
1300	13	70.288	63.214	78.235	0.006	0.004	0.022
1320	13	75.856	67.681	83.410	0.005	0.004	0.008
1340	13	79.498	71.954	88.747	0.004	0.004	0.004
1360	13	86.779	78.543	94.223	0.005	0.004	0.011
1380	13	91.607	84.160	99.784	0.007	0.004	0.019
1400	13	95.404	87.430	105.744	0.005	0.004	0.011
1420	13	99.536	91.355	106.805	0.005	0.004	0.008
1440	13	105.422	94.855	117.847	0.004	0.004	0.005
1460	13	108.354	97.867	115.986	0.004	0.004	0.005
1480	13	115.196	104.086	130.365	0.005	0.004	0.011
1500	13	121.271	106.699	134.860	0.005	0.004	0.010
1520	13	122.036	105.881	138.621	0.006	0.004	0.017
1540	13	126.484	104.751	146.001	0.004	0.004	0.005
1560	13	133.867	111.060	147.333	0.007	0.004	0.026
1580	13	138.004	114.015	153.634	0.005	0.004	0.013
1600	13	136.708	112.761	147.973	0.005	0.004	0.013
1620	13	136.605	112.001	149.764	0.006	0.004	0.023
1640	13	140.863	116.462	153.446	0.004	0.004	0.005
1660	13	149.590	124.757	174.191	0.005	0.004	0.011
1680	13	154.219	126.937	169.338	0.005	0.004	0.015
1700	13	155.986	127.897	180.744	0.004	0.004	0.006
1720	13	159.917	130.803	184.446	0.004	0.004	0.004
1740	13	172.112	146.143	188.386	0.008	0.004	0.023
1760	13	164.776	137.210	178.458	0.005	0.004	0.010
1780	13	169.024	139.990	193.266	0.005	0.004	0.015
1800	13	170.801	142.073	189.241	0.005	0.004	0.007
1820	13	174.525	139.154	202.186	0.006	0.004	0.017
1840	13	175.168	141.162	195.650	0.006	0.004	0.016
1860	13	176.625	141.459	199.435	0.007	0.004	0.026
1880	13	182.004	150.454	196.430	0.005	0.004	0.012
1900	13	183.918	150.807	204.435	0.007	0.004	0.024
1920	13	186.621	153.391	202.344	0.004	0.004	0.005
1940	13	189.312	158.374	205.347	0.006	0.004	0.018
1960	13	193.284	160.962	215.719	0.004	0.004	0.004
1980	13	192.186	160.793	209.564	0.005	0.004	0.012
2000	13	191.691	162.886	208.555	0.004	0.004	0.005
2020	13	194.822	168.810	216.388	0.004	0.004	0.005
2040	13	200.662	174.195	222.097	0.004	0.004	0.005
2060	13	204.162	179.914	224.339	0.006	0.004	0.021
2080	13	205.788	178.975	225.671	0.006	0.004	0.016
2100	13	203.859	177.334	222.221	0.007	0.004	0.036
2120	13	206.707	180.247	225.471	0.007	0.004	0.019
2140	13	209.378	182.297	227.367	0.007	0.004	0.026
2160	13	212.575	188.381	232.873	0.004	0.004	0.006
2180	13	214.655	188.339	233.498	0.005	0.004	0.008
2200	13	215.740	189.616	234.364	0.005	0.004	0.008
2220	13	216.562	189.651	236.538	0.007	0.004	0.027
2240	13	217.480	191.457	236.677	0.006	0.004	0.026
2260	13	217.047	190.816	240.806	0.005	0.004	0.008
2280	13	220.734	196.672	238.703	0.007	0.004	0.017
2300	13	220.402	198.092	241.256	0.004	0.004	0.008
2320	13	223.302	201.549	242.682	0.005	0.004	0.011
2340	13	224.976	205.007	246.837	0.005	0.004	0.014
2360	13	226.412	208.465	250.991	0.005	0.004	0.017
2380	13	227.808	206.518	252.282	0.006	0.004	0.020
2400	13	228.736	209.895	256.394	0.006	0.004	0.023
2420	13	229.494	209.471	257.574	0.004	0.004	0.007
2440	13	231.662	211.040	261.645	0.005	0.004	0.010
2460	13	232.930	208.783	261.993	0.005	0.004	0.010
2480	13	235.154	211.841	266.854	0.005	0.004	0.017
2500	13	237.696	215.372	270.072	0.005	0.004	0.016
2520	13	239.274	218.272	274.914	0.006	0.004	0.023
2540	13	220.966	198.755	242.091	0.007	0.004	0.028
2560	13	247.125	226.866	279.384	0.008	0.004	0.024
2580	13	242.843	220.975	273.286	0.007	0.004	0.025
2600	13	247.350	219.000	281.518	0.006	0.004	0.020
2620	13	247.430	219.669	285.053	0.004	0.004	0.004
2640	13	247.466	221.817	288.034	0.004	0.004	0.005
2660	13	249.287	222.650	289.238	0.004	0.004	0.004
2680	13	249.676	227.860	295.833	0.004	0.004	0.005
2700	13	251.997	228.182	301.585	0.004	0.004	0.004
2720	13	252.229	228.361	301.176	0.006	0.004	0.026
2740	13	256.041	232.122	303.680	0.005	0.004	0.015
2760	13	255.569	235.805	304.712	0.008	0.004	0.038
2780	13	260.043	232.534	309.422	0.008	0.004	0.048
2800	13	262.458	235.421	313.238	0.008	0.004	0.047
2820	13	263.173	234.938	307.455	0.008	0.004	0.046
2840	13	265.115	237.786	311.162	0.008	0.004	0.045
2860	13	269.699	242.117	315.411	0.006	0.004	0.026
2880	13	266.511	236.578	315.203	0.008	0.004	0.045
2900	13	269.429	238.665	314.411	0.004	0.004	0.004
2920	13	270.671	241.431	314.623	0.004	0.004	0.004
2940	13	269.900	242.772	315.727	0.010	0.004	0.045
2960	13	269.270	244.651	318.222	0.005	0.004	0.011
2980	13	270.187	240.658	320.215	0.007	0.004	0.031
3000	13	271.327	243.339	323.753	0.008	0.004	0.041
3020	13	272.004	246.020	323.776	0.007	0.004	0.028
3040	13	278.248	253.633	327.958	0.008	0.004	0.038
3060	13	270.846	244.952	324.011	0.006	0.004	0.026
3080	13	281.518	255.298	331.219	0.010	0.004	0.036
3100	13	280.283	253.036	331.914	0.006	0.004	0.018
3120	13	279.510	252.304	333.791	0.007	0.004	0.031
3140	13	280.862	254.914	337.219	0.008	0.004	0.041
3160	13	282.179	257.525	340.646	0.006	0.004	0.027
3180	13	287.580	268.680	341.037	0.008	0.004	0.027
3200	13	290.840	271.356	340.591	0.008	0.004	0.025
3220	13	286.823	266.209	340.401	0.007	0.004	0.034
3240	13	287.679	267.965	342.876	0.008	0.004	0.044
3260	13	289.165	270.576	342.241	0.007	0.004	0.030
3280	13	291.914	270.828	345.524	0.005	0.004	0.016
3300	13	292.137	272.765	348.312	0.007	0.004	0.028
3320	13	293.756	270.410	351.592	0.004	0.004	0.004
3340	13	293.925	267.355	354.871	0.006	0.004	0.025
3360	13	293.236	261.925	356.751	0.004	0.004	0.005
3380	13	290.616	259.742	360.135	0.004	0.004	0.005
3400	13	295.620	264.227	364.710	0.004	0.004	0.004
3420	13	295.825	264.927	366.565	0.004	0.004	0.005
3440	13	295.420	261.442	369.445	0.004	0.004	0.004
3460	13	296.981	257.782	372.762	0.004	0.004	0.004
3480	13	297.408	258.461	373.956	0.004	0.004	0.004
3500	13	297.318	260.723	373.310	0.004	0.004	0.004
3520	13	297.839	262.986	376.524	0.004	0.004	0.004
3540	13	298.838	265.249	379.738	0.004	0.004	0.004
3560	13	300.461	267.512	378.984	0.004	0.004	0.004
3580	13	302.020	269.774	382.166	0.004	0.004	0.004
3600	13	302.126	272.037	381.291	0.004	0.004	0.004
3620	13	303.640	274.300	384.440	0.004	0.004	0.004
3640	13	303.952	277.488	383.774	0.004	0.004	0.004
3660	13	305.092	278.825	386.559	0.004	0.004	0.004
3680	13	306.965	281.088	389.675	0.004	0.004	0.004
3700	13	307.707	283.351	392.791	0.004	0.004	0.005
3720	13	307.608	279.825	387.378	0.004	0.004	0.004
3740	13	308.186	282.043	390.429	0.004	0.004	0.004
3760	13	309.483	278.275	393.479	0.004	0.004	0.004
3780	13	307.685	275.069	392.236	0.004	0.004	0.004
3800	13	309.325	276.386	395.108	0.004	0.004	0.004
3820	13	306.129	259.121	393.337	0.005	0.004	0.008
3840	13	307.890	261.757	398.051	0.004	0.004	0.004
3860	13	310.122	263.745	396.276	0.004	0.004	0.005
3880	13	309.315	265.731	399.234	0.004	0.004	0.005
3900	13	310.118	267.718	402.192	0.004	0.004	0.005
3920	13	309.404	264.045	400.368	0.004	0.004	0.005
3940	13	309.772	265.987	403.292	0.004	0.004	0.005
3960	13	309.446	267.930	406.216	0.004	0.004	0.004
3980	13	310.795	269.872	409.141	0.004	0.004	0.005
4000	13	311.922	271.815	412.065	0.004	0.004	0.004
4020	13	312.128	273.843	410.633	0.004	0.004	0.004
4040	13	313.493	275.700	413.107	0.004	0.004	0.005
4060	13	314.573	276.653	415.999	0.004	0.004	0.004
4080	13	313.870	279.218	414.549	0.004	0.004	0.004
4100	13	317.102	275.596	416.782	0.004	0.004	0.004
4120	13	313.094	274.617	413.689	0.004	0.004	0.004
4140	13	317.526	277.456	418.072	0.004	0.004	0.004
4160	13	319.360	278.043	419.183	0.005	0.004	0.011
4180	13	319.611	279.930	422.004	0.004	0.004	0.004
4200	13	320.654	281.817	424.825	0.004	0.004	0.004
4220	13	322.288	283.704	422.591	0.004	0.004	0.004
4240	13	323.293	285.591	425.379	0.004	0.004	0.004
4260	13	317.137	280.544	421.162	0.004	0.004	0.004
4280	13	317.872	282.399	423.918	0.004	0.004	0.004
4300	13	319.124	276.834	426.673	0.004	0.004	0.004
4320	13	320.102	278.637	424.221	0.004	0.004	0.004
4340	13	320.238	280.441	426.945	0.004	0.004	0.004
4360	13	321.035	282.244	429.668	0.004	0.004	0.004
4380	13	320.911	275.500	427.083	0.004	0.004	0.004
4400	13	326.883	281.051	433.048	0.004	0.004	0.005
4420	13	329.883	287.340	432.523	0.008	0.004	0.035
4440	13	327.717	287.514	431.082	0.007	0.004	0.032
4460	13	331.901	290.917	437.872	0.011	0.004	0.063
4480	13	332.629	292.706	434.881	0.007	0.004	0.027
4500	13	333.229	288.799	437.522	0.007	0.004	0.024
4520	13	334.052	290.558	428.174	0.010	0.004	0.055
4540	13	335.288	292.317	430.744	0.010	0.004	0.052
4560	13	336.124	289.533	433.554	0.004	0.004	0.005
4580	13	334.069	287.809	422.628	0.009	0.004	0.047
4600	13	333.187	276.242	425.121	0.009	0.004	0.044
4620	13	334.800	278.776	422.256	0.008	0.004	0.042
4640	13	334.371	279.507	422.993	0.008	0.004	0.039
4660	13	335.619	281.139	425.446	0.008	0.004	0.036
4680	13	336.557	282.771	427.899	0.011	0.004	0.067
4700	13	336.960	284.403	430.352	0.007	0.004	0.031
4720	13	336.063	286.035	425.545	0.007	0.004	0.029
4740	13	333.855	277.856	420.329	0.007	0.004	0.026
4760	13	336.614	279.434	422.700	0.010	0.004	0.058
4780	13	337.637	281.012	425.071	0.009	0.004	0.056
4800	13	336.986	282.590	427.442	0.012	0.004	0.053
4820	13	338.203	284.168	429.813	0.008	0.004	0.035
4840	13	335.680	285.746	432.184	0.012	0.004	0.048
4860	13	337.530	287.324	434.555	0.011	0.004	0.045
4880	13	338.294	284.754	429.088	0.004	0.004	0.005
4900	13	337.256	289.500	436.030	0.008	0.004	0.039
4920	13	338.221	292.058	433.939	0.010	0.004	0.038
4940	13	338.882	289.560	436.853	0.004	0.004	0.005
4960	13	340.011	295.214	430.413	0.010	0.004	0.033
4980	13	339.622	296.792	424.054	0.013	0.004	0.066
5000	13	339.060	298.370	426.298	0.013	0.004	0.064
5020	13	340.851	299.948	428.542	0.012	0.004	0.061
5040	13	341.812	301.526	430.786	0.008	0.004	0.030
5060	13	341.827	303.104	433.030	0.012	0.004	0.055
5080	13	343.605	304.682	435.274	0.011	0.004	0.052
5100	13	344.383	296.257	437.517	0.011	0.004	0.049
5120	13	345.207	297.785	439.761	0.011	0.004	0.046
5140	13	345.172	299.312	423.968	0.014	0.004	0.081
5160	13	345.811	300.840	426.123	0.010	0.004	0.040
5180	13	347.565	302.368	428.277	0.010	0.004	0.037
5200	13	349.319	303.895	430.431	0.009	0.004	0.034
5220	13	348.009	304.620	430.348	0.015	0.004	0.068
5240	13	344.825	297.754	423.381	0.014	0.004	0.074
5260	13	346.769	303.353	428.253	0.004	0.004	0.005
5280	13	347.296	300.730	427.582	0.011	0.004	0.045
5300	13	346.209	302.218	429.683	0.013	0.004	0.069
5320	13	347.908	303.706	431.784	0.016	0.004	0.093
5340	13	347.433	305.194	433.885	0.013	0.004	0.066
5360	13	346.954	306.682	425.717	0.013	0.004	0.064
5380	13	348.632	308.170	427.769	0.011	0.004	0.049
5400	13	351.017	308.629	428.783	0.011	0.004	0.072
5420	13	351.232	310.113	430.831	0.011	0.004	0.070
5440	13	349.329	310.046	429.114	0.007	0.004	0.032
5460	13	351.403	303.529	424.142	0.007	0.004	0.029
5480	13	351.035	308.174	428.124	0.010	0.004	0.066
5500	13	349.795	306.409	416.527	0.010	0.004	0.064
5520	13	355.631	312.696	423.532	0.006	0.004	0.025
5540	13	352.658	307.803	416.724	0.008	0.004	0.048
5560	13	351.322	310.729	422.362	0.006	0.004	0.022
5580	13	354.202	310.673	420.587	0.007	0.004	0.035
5600	13	353.389	313.609	426.252	0.010	0.004	0.058
5620	13	355.006	315.049	428.197	0.009	0.004	0.057
5640	13	353.613	316.489	430.142	0.005	0.004	0.016
5660	13	350.821	304.302	428.313	0.007	0.004	0.038
5680	13	355.741	319.369	434.032	0.009	0.004	0.052
5700	13	355.463	320.809	435.977	0.009	0.004	0.052
5720	13	356.065	318.622	431.725	0.009	0.004	0.049
5740	13	357.682	314.063	439.867	0.009	0.004	0.048
5760	13	359.268	315.461	441.812	0.008	0.004	0.047
5780	13	354.687	319.944	434.605	0.008	0.004	0.045
5800	13	356.253	321.361	436.519	0.008	0.004	0.044
5820	13	356.852	313.106	438.432	0.012	0.004	0.082
5840	13	357.397	314.481	440.345	0.008	0.004	0.041
5860	13	358.188	315.856	442.259	0.008	0.004	0.040
5880	13	359.742	317.231	444.172	0.007	0.004	0.038
5900	13	360.087	318.606	446.085	0.011	0.004	0.077
5920	13	360.834	319.981	447.999	0.011	0.004	0.076
5940	13	355.707	324.754	442.216	0.007	0.004	0.032
5960	13	357.719	322.731	440.466	0.007	0.004	0.032
5980	13	362.709	327.246	445.451	0.009	0.004	0.050
20	15	10.432	0.007	21.011	1.277	0.004	6.934
40	15	29.154	14.645	80.761	19.080	0.013	172.468
60	15	6.826	3.868	18.543	0.096	0.020	0.245
80	15	0.083	0.055	0.117	0.008	0.004	0.015
100	15	0.278	0.146	0.426	0.098	0.019	0.175
120	15	0.519	0.270	0.791	0.034	0.004	0.106
140	15	0.084	0.078	0.091	0.006	0.004	0.007
160	15	0.165	0.096	0.266	0.007	0.004	0.027
180	15	0.111	0.102	0.121	0.005	0.004	0.007
200	15	0.386	0.168	0.778	0.006	0.004	0.014
